,0,1,2,3,4
0M026e8,0.21589194994098623,0.08447023322483561,0.06216737090530863,0.07761106431072862,0.5598593816181409
1301q0t,0.1991124062463442,0.4594679337299502,0.07982227192270071,0.1688523529249471,0.09274503517605778
0G01rk7,0.5504623398964448,0.1515405966100672,0.17372792986116561,0.08194316641106476,0.04232596722125776
12030o2,0.23891046582615919,0.07117688831532042,0.03806192143611595,0.1714055002695021,0.48044522415290236
0G0112e,0.5693569179100197,0.08403985435032255,0.11849926745289119,0.19916833737510564,0.028935622911660908
0700lci,0.09981495500231202,0.07555480693647239,0.7419400840559489,0.046502640981713805,0.03618751302355277
1301c9p,0.16361563883006763,0.08400642924479443,0.35760460128598204,0.381493049283083,0.013280281356072928
0G01n62,0.5463981106260482,0.1831865002182292,0.0449226885194651,0.1630047987383986,0.06248790189785895
0W01dcr,0.25908898261371516,0.14208054360887618,0.041783959124112605,0.04501796114392769,0.5120285535093684
1301quh,0.4034490556404599,0.09576627929032702,0.07435218164480081,0.040642743167969134,0.38578974025644314
1301s8a,0.1430889104164677,0.22576593950828566,0.19744316483406654,0.3491961546658586,0.08450583057532145
0A01fjn,0.20839660184033598,0.04805989728989917,0.6370450709254837,0.08594022979291449,0.02055820015136669
0T00nsl,0.07630113649458742,0.291615895385223,0.05128430560433539,0.14613887549100185,0.43465978702485236
0M023ha,0.3990312546152024,0.08020822007062609,0.17034526853889045,0.06340262047534045,0.2870126362999405
1000pb2,0.10647716191168438,0.20110734384020262,0.5569981329692899,0.07073275076117198,0.06468461051765116
13019dp,0.31378396585329155,0.06312107289850233,0.45909511483357013,0.05106251920537937,0.11293732720925667
0R015sp,0.03609120073802732,0.04819750599794435,0.8568699711772318,0.04262611446741463,0.01621520761938188
0F027v6,0.23785118206284311,0.04534011798462481,0.411968899969903,0.20943462205723662,0.09540517792539255
0F02dj3,0.5226871851815188,0.22746961226440104,0.07746433697273042,0.10456638524304444,0.06781248033830531
0G02hvg,0.5446821630738011,0.2237449825799465,0.054540012256643636,0.09928091740710956,0.07775192468249922
1301lhp,0.20770342722098167,0.43811707626086815,0.09512516150096842,0.17477260275693265,0.0842817322602492
0302kvt,0.15904013038738368,0.1004991131569725,0.46220016181225754,0.07207755799524175,0.20618303664814458
13027oq,0.6248265565619542,0.08054904772386795,0.06965486858799408,0.128899335768423,0.09607019135776086
0w01had,0.09287258963186548,0.06770064600464033,0.5189455353105882,0.3089470636041439,0.01153416544876208
1300nvp,0.43091271680036336,0.26932230186217887,0.051278808286319776,0.11142914609526902,0.13705702695586894
0F001pb,0.4976306578704912,0.20862633725419472,0.06282590226515616,0.0515829901462471,0.17933411246391082
1302j63,0.35591144907239436,0.07769723025266134,0.07970137220793995,0.07951509339269852,0.4071748550743059
1301fki,0.07137164399994786,0.09996572825401007,0.04434333664824131,0.04165384040088965,0.7426654506969111
1202v5a,0.5565872918025296,0.14514121704351374,0.09138326921246392,0.18046118680291304,0.026427035138579573
0202dsj,0.0482769496064218,0.060552398270425405,0.8204452190986298,0.04038072131389743,0.030344711710625673
1302n31,0.3070876371182286,0.049056673211530046,0.05280101908627263,0.035697573989911226,0.5553570965940574
0H02hr7,0.08940349475082893,0.19145841725213694,0.04777895011818972,0.2779550797892943,0.3934040580895502
0T00oj2,0.08516396981774554,0.3732497139025312,0.09456892039154612,0.21346205969363546,0.23355533619454166
0H007us,0.6402459114562385,0.11527907665863546,0.07683672749529384,0.11959799116056108,0.048040293229271044
0B005e2,0.2757391028731275,0.4713570112749351,0.07455608729386659,0.14117700750313855,0.037170791054932324
0000p01,0.0438537305893934,0.1199809119917922,0.7281149346777611,0.09340608709266524,0.014644335648388043
0C0283q,0.08690060948652012,0.38478332144108607,0.10985422507400314,0.08446700272005382,0.3339948412783369
0W02i9c,0.1648441206111915,0.0851177750882505,0.02281375193829282,0.13790436126467506,0.58931999109759
0G0030n,0.1517612628880383,0.16163280403099362,0.15929445516901397,0.4862524807236867,0.041058997188267395
0K01phn,0.18465172578560546,0.10356379787533417,0.4806888065998257,0.07741046057551677,0.15368520916371792
1202v82,0.4329183218280412,0.1998595559359143,0.21236117504059196,0.0831097958432569,0.07175115135219562
0R00uic,0.09496749779671274,0.3173196839941821,0.06912812579862004,0.42941348310411465,0.08917120930637047
0T01sdr,0.08420378876835038,0.3322010044002594,0.057575993028633615,0.339013097877337,0.18700611592541955
130236b,0.39282767636791854,0.11469004492219856,0.0681017821731162,0.3847645763790038,0.03961592015776288
0R020pi,0.09493327106928225,0.3732416885053612,0.13294336021672218,0.30898263854924646,0.08989904165938795
1202osk,0.14320532622973492,0.26892683839875287,0.2097170019376927,0.3054809472948132,0.07266988613900639
0J02ace,0.06832680777215079,0.45997505163901364,0.08681019675496626,0.10241753139004309,0.28247041244382626
1302had,0.37345186193395696,0.09399600309094364,0.22363004255543273,0.03637822532861363,0.27254386709105294
1302lq4,0.3561009830395279,0.17820913613703376,0.10022993993783255,0.058717040938540244,0.3067428999470655
1301j60,0.23713489274852848,0.41626459278794425,0.04299257450812354,0.24725726221572328,0.0563506777396804
1302jtq,0.18386260347262162,0.09281860888732556,0.0346320549303994,0.07541998629020379,0.6132667464194497
0C0285c,0.03802898855506842,0.07868856893952031,0.7225949868632813,0.14393576936369037,0.016751686278439558
0G02s7s,0.06675175570618097,0.4389565754242085,0.1585221846739991,0.24817112146630807,0.08759836272930338
1000euc,0.0939542224045049,0.32213542540496454,0.368471008525907,0.054443225281070574,0.16099611838355293
0Y00lj2,0.17353658801729543,0.09118492172820547,0.2875078387607337,0.08683225058536059,0.3609384009084048
1302oau,0.5449437262303148,0.17032015126415534,0.0486161345065405,0.07054477548385929,0.16557521251513005
0K021vf,0.12675871959947305,0.16393146579519063,0.2909652138661609,0.3541843768581705,0.06416022388100492
0C01q1a,0.5177174251275883,0.21719620286310107,0.12982292765233883,0.07568637661239505,0.05957706774457668
0C01mkr,0.15415174664541553,0.5342130241213151,0.2049283449590514,0.0669626943718807,0.03974418990233727
1302vl3,0.1286601607660247,0.07891285294850653,0.5473892657537023,0.07957879203044778,0.16545892850131866
1302a9c,0.5168320179545687,0.08959842285710548,0.039301087162655436,0.3172240540407725,0.03704441798489783
1302lpp,0.5448089491029332,0.09580410028286168,0.08029542020630995,0.13470493958522345,0.14438659082267175
0M009e1,0.35979690974402345,0.07067668057072801,0.07860005011959548,0.4592235818887501,0.031702777676902986
0M01glg,0.5518067430629915,0.14076076113170818,0.10614539085931982,0.16507023291152353,0.03621687203445695
13027no,0.07066780740915898,0.738046652775584,0.05431739337998358,0.11809638307495521,0.018871763360318247
0B02e6a,0.4711181596228289,0.1770042295824064,0.13834683628969854,0.11855374836818139,0.09497702613688475
0F00atr,0.4753021687940374,0.140285977970654,0.20791467268250438,0.14585122049011548,0.030645960062688788
0G00n0o,0.2750435135235647,0.11748065249825454,0.07936963916945569,0.4967790023458096,0.03132719246291555
0F02app,0.11115972480387921,0.3106065785679069,0.44662151736668715,0.08681918930311175,0.04479298995841503
0F021ds,0.5079057279120391,0.06948104517145591,0.09453613518463555,0.15963706764084173,0.1684400240910276
1301ija,0.33599101053695535,0.36001499454372354,0.08243531630632302,0.1463813507208906,0.07517732789210751
0H0148p,0.4164859618359985,0.16157136499975808,0.12559230772667068,0.05528213519134239,0.24106823024623042
0Y006cl,0.09102524628210355,0.4271486868162612,0.2621523103151857,0.05819529788878579,0.16147845869766372
1301hlt,0.2676470685632818,0.12570819157843233,0.07739804783510663,0.04114773464641031,0.48809895737676895
1302eeq,0.1159291948925664,0.12400118060839166,0.2875520484291212,0.07121727696959854,0.40130029910032233
0301ve2,0.16909830768813588,0.19222829497802368,0.36457719377004394,0.09305734244728278,0.18103886111651368
0J02066,0.16209009584932105,0.055047484561514086,0.6011906464898439,0.11823034142035721,0.06344143167896374
0A00utd,0.11613500572427352,0.06874425682489371,0.380877760234688,0.3392328274385571,0.09501014977758762
1302ao4,0.38609179974294955,0.07057187477869775,0.09295209954403841,0.03298573568932557,0.41739849024498865
1302ko4,0.49170558472212356,0.10499422627476279,0.07504794664522348,0.07674525617664768,0.25150698618124245
0Y01tif,0.3039729195472952,0.11373340027525404,0.4218583423825868,0.050864141226537186,0.10957119656832676
1000n4n,0.15366009762028443,0.2582564062761546,0.10869710071912561,0.44512343696994483,0.03426295841449052
1202unf,0.1717612369029817,0.08645097492805223,0.301679818423036,0.0981690532179133,0.3419389165280168
1301sii,0.30949922121879203,0.2837185532381539,0.05071044007782798,0.29831496888769116,0.057756816577534904
0C01721,0.0868209826670053,0.5579954806764618,0.20643610792066452,0.10328037016137535,0.045467058574492965
1301v3h,0.2887624538215006,0.35898704868861275,0.0629251067358503,0.15258700435617886,0.1367383863978575
0K02st1,0.10051874131371538,0.42107968479504543,0.15411851967636347,0.15773808136891798,0.16654497284595782
0H02cde,0.38804410066695216,0.12346243171315344,0.059398350471639716,0.03717437081432966,0.3919207463339251
0A00tc0,0.5148644249398356,0.14377080644605822,0.13253525255602758,0.1588290633906217,0.050000452667456806
1301tv6,0.16670277430567287,0.4807292044158551,0.06097876242796439,0.23935943046659383,0.052229828383913775
0801le9,0.05253621230937943,0.07651045749016283,0.728438765632581,0.11188218425232543,0.030632380315551364
1202qag,0.05638631453558755,0.41625037462427145,0.0588438081930982,0.22850826131233243,0.24001124133471036
1301mbg,0.19879650436002583,0.3771209584893307,0.08003738635752264,0.14278298801384307,0.20126216277927772
0R00aba,0.22818358623325297,0.21262503677121083,0.05304244251331365,0.19728831446798983,0.3088606200142326
1302451,0.43048017061705957,0.2636148925785471,0.09325455871802435,0.08242741249709049,0.13022296558927848
0B02erj,0.1143157451957838,0.3172113311079608,0.3787680054933843,0.13766815637881014,0.05203676182406099
0A0270f,0.285163201121306,0.14418407896862304,0.0642192842217456,0.09331801494460563,0.41311542074371976
0M0118n,0.29234843946097433,0.06393337687433692,0.40683639429714513,0.059081829592732796,0.17779995977481078
0U02cc3,0.06342853411769418,0.22019931349747102,0.5712031985070155,0.07615820803259493,0.06901074584522436
10002n3,0.265759886269134,0.1638928376535465,0.33919775049323775,0.054142047840258195,0.1770074777438235
13023ef,0.2124506072969603,0.4359362618005697,0.034804475405507095,0.2449133524062848,0.07189530309067796
0B018f8,0.2736643900886876,0.06299565044670065,0.15319534896084436,0.3820260520298798,0.12811855847388753
13007d1,0.5361288817186615,0.14775352274363573,0.09157577432668323,0.17892202860312195,0.04561979260789761
0B0222n,0.42702004788003517,0.12235329827425002,0.07760026405911695,0.34210647147389817,0.0309199183126997
0Y00g3k,0.09341566119238762,0.1932952878017845,0.5264529029086145,0.11798762935652111,0.06884851874069238
0C00lp1,0.0882581816312076,0.15668394072568786,0.3664151705632577,0.3001050349068163,0.08853767217303063
0601mh7,0.04230409111675223,0.08110831730057066,0.8034857423835167,0.04647091389213568,0.026630935307024685
0A00cnp,0.12735175744415092,0.2635833494802821,0.11675935795411066,0.2883785403325197,0.2039269947889366
13023fm,0.4224596647057137,0.18776432015581968,0.030430848476037463,0.27549491229470174,0.08385025436772738
13000j3,0.576591060186741,0.17672137403920338,0.13047601606019454,0.05626353493739472,0.059948014776466364
0301kjg,0.05457325615753362,0.1429948187931307,0.6838346076363061,0.08775260281680987,0.0308447145962197
0T026cp,0.0428647703986127,0.0652325334914217,0.029435460471409738,0.07330914435368442,0.7891580912848715
0M024pb,0.07406490616567882,0.36184728786273496,0.09930232530389405,0.3910466905034033,0.07373879016428884
0G003je,0.11970592211788197,0.37296401112517824,0.06813493197636522,0.4057213073033667,0.033473827477207924
0M00pnl,0.39049496770770353,0.06014235068529033,0.039181925143349096,0.16442166303488182,0.3457590934287752
0A015h2,0.1175428399565065,0.5151695606209439,0.20880189646835734,0.09787345023369473,0.060612252720497556
0T02qea,0.07309145618482608,0.1365281914659645,0.10125324818339258,0.046260869238048605,0.6428662349277682
1301ii9,0.6870652029385236,0.14610494586558692,0.06115643465106416,0.05257608455314356,0.053097331991681894
0Y00nr6,0.11067526469747985,0.5660735207457712,0.09823371020622348,0.09634693845000504,0.12867056590052042
0U00lcp,0.06152503658854736,0.061386433092730265,0.061051862067142026,0.047576281851555706,0.7684603864000246
10004fs,0.10938278156303133,0.11663184288871241,0.45448638940597375,0.07409803292929397,0.2454009532129885
1301qm4,0.26424643805519027,0.10943833081371945,0.14732561945542,0.066021901616435,0.41296771005923527
13016if,0.22546187783099297,0.1363024598494444,0.049855842312429566,0.561587664852376,0.026792155154757073
06008be,0.06620824639980728,0.13531284469750599,0.6841914676421809,0.10537093388993221,0.0089165073705737
0A031kn,0.3777224047200738,0.05519137189200275,0.11242145285017319,0.37597015115695354,0.07869461938079665
1301v4e,0.07593392196562844,0.31216698023084866,0.22725550759944907,0.13790592452565975,0.24673766567841413
1302m1r,0.11738918704385734,0.06464216980431582,0.04989993518802029,0.08397828752447548,0.6840904204393312
0M01e0j,0.12481828112249618,0.4493811613978942,0.12589369026314723,0.279017143484952,0.020889723731510382
1301rkq,0.20080373265914883,0.13649865355737534,0.034489634076397185,0.07557415686196019,0.5526338228451184
0A01kc4,0.1653696198646693,0.38592024352899235,0.11357570018621446,0.2870974331004501,0.048037003319673754
0C00mbq,0.33361849366087426,0.25592370944607074,0.30196395057796555,0.07059536537496357,0.03789848094012587
1300olo,0.371164134261457,0.10766241173988546,0.40911636337163404,0.0862953740422444,0.025761716584779135
0H015g4,0.18906895084288744,0.11323932548470798,0.13250953883461342,0.4465406246127982,0.11864156022499289
1301rlq,0.5162295389623246,0.05965849397626944,0.05128699986100956,0.25278992112439713,0.12003504607599925
0W029bd,0.14099535970108923,0.06522174890987631,0.051421248588445406,0.06069404187205303,0.681667600928536
0H014nv,0.4271038690992267,0.07066254180833498,0.09297339354226154,0.2888879369061025,0.12037225864407425
0H02utm,0.13449282192560674,0.5130866440486659,0.062148690332720156,0.25448115748285893,0.03579068621014829
13022k8,0.31263098620925134,0.3193270831134426,0.09290084416035524,0.0985739258343089,0.1765671606826419
130234l,0.6520601443173462,0.13123333877569232,0.11148113766256965,0.08460846327260417,0.020616915971787636
1302g47,0.07989333606535662,0.3824741728578305,0.11899667023313282,0.28563272966827585,0.13300309117540426
130235b,0.13553088147675205,0.2844083340509431,0.356657934400203,0.20742380680070746,0.015979043271394287
12030jp,0.5536330776474963,0.06897122788220941,0.07624284019185014,0.06664934884734745,0.23450350543109671
0302jej,0.12403863301574083,0.1937256378508515,0.25042482922834014,0.41675524281410914,0.015055657090958203
0M00m5a,0.6319863688436682,0.1611520767651962,0.05214130252078235,0.09512875601314072,0.05959149585721263
1301t9c,0.575990446721892,0.21056471208202435,0.04804751444967086,0.08553247186044954,0.0798648548859633
0C0060i,0.14558430777107428,0.06527498006709946,0.22428640246298706,0.2781114661875634,0.28674284351127577
13021j5,0.2673227844202203,0.10367912416798447,0.4691958058284267,0.04582543936592785,0.11397684621744072
0C025sk,0.4324647723871259,0.17786663588274118,0.05072702182324136,0.27509162448795,0.06384994541894173
0H00bg5,0.16199053808123828,0.16215000999365076,0.1885090782416381,0.09536030935934045,0.3919900643241323
1301tch,0.09086556635854606,0.6616581068925929,0.07970720794071007,0.07669645521164906,0.09107266359650185
0U02cco,0.07499967810031576,0.06035449835378157,0.7011585297215779,0.10128369556638542,0.062203598257939446
1302phc,0.23701945252840553,0.3005886537497008,0.14062116124015733,0.2710797487437263,0.05069098373801002
100021l,0.07459263350910557,0.08811236380954328,0.624161736987197,0.1920003962647558,0.021132869429398404
0C00rvg,0.13813485494236566,0.5660229042331217,0.13059458528321766,0.1510650513684731,0.014182604172821934
13025s8,0.10744886332809271,0.15164308309535224,0.05338582441855342,0.04984512862649292,0.6376771005315087
1302aad,0.20629782817530798,0.09559987663841962,0.039545466435263424,0.07943744685936402,0.579119381891645
13022k2,0.5064416232758648,0.16033041150044708,0.18276196939424094,0.08589891447903643,0.06456708135041068
0F023au,0.32991579150818495,0.10161681738252422,0.0991604208825364,0.427083388521311,0.04222358170544348
120316t,0.05705875994243561,0.5486785452347187,0.08002742954278266,0.12001826737159325,0.1942169979084697
0K0244h,0.19938387329878993,0.05377847275780154,0.031299331394397445,0.5548113554568068,0.16072696709220433
1302fa9,0.1155647160963655,0.45816641624829074,0.24473549929423843,0.12652019002167453,0.05501317833943077
0102fd2,0.02608018324167362,0.039245585250514074,0.8561647785090842,0.06869708857326896,0.009812364425459054
1302dio,0.39125251622009194,0.17422350706424455,0.12200650478866662,0.08086155628718383,0.23165591563981297
0A02k6i,0.08885908444553314,0.08637389190908014,0.04052335891143257,0.15248806478618931,0.6317555999477649
1301nd3,0.5252479058284927,0.19826652111888912,0.1570919666256294,0.06291124260205887,0.056482363824929945
1302edd,0.11069630318507281,0.35299924442217784,0.06764930397501251,0.43376075586805524,0.03489439254968161
0M01n5v,0.0903690902172058,0.4623353179284616,0.09092127384758056,0.22766854370656897,0.12870577430018304
0J00841,0.4646785189627286,0.06839670592288466,0.03583353561447334,0.1915267773617727,0.23956446213814064
0F00u8e,0.23892325410866114,0.17893852763930262,0.03791635486675592,0.4841084145501212,0.06011344883515902
0W01dd7,0.04077395153939578,0.15124046306283878,0.6481394112023079,0.11591923965725803,0.043926934538199486
0A00hb4,0.42828536329593636,0.17623928652069565,0.11916529905674299,0.22959229138852233,0.046717759738102715
0A01612,0.6121625042337511,0.09705495293349455,0.0669235629989451,0.16810906713825471,0.05574991269555467
0A00edq,0.49225611731504854,0.08641052447915376,0.04818899026727182,0.2988462998676725,0.07429806807085336
1301qve,0.0801177137963311,0.4772622167605348,0.07168403598236485,0.1962950840390777,0.17464094942169145
0A01bft,0.49539856645024855,0.2834624525342223,0.07939848919708757,0.07014263265841497,0.07159785916002658
0M0053r,0.6538324844985596,0.1611485056387383,0.06490914756452297,0.08757256382516806,0.032537298473011074
0S01f4a,0.12539321628001873,0.3719992425781949,0.12495311287154837,0.29279568010759793,0.08485874816263998
0B006ca,0.4610812986956389,0.09900076783794005,0.08356847542761164,0.3111863350740588,0.0451631229647506
0G00b5t,0.0741760118706821,0.7278529228651733,0.046447977277213066,0.11549636271334165,0.036026725273589834
0U00d54,0.08127995483245112,0.08311138717770072,0.025881228105785095,0.0372575407918748,0.7724698890921883
0H023dk,0.25750010042797816,0.16835080872266606,0.20489989753768822,0.2807712984949121,0.08847789481675547
0G018t8,0.41537983840885895,0.22488096106899355,0.10698253131883959,0.13560161358967032,0.11715505561363757
1201tab,0.11220781595275411,0.3670041713960124,0.15590341683746092,0.3366938123937892,0.02819078341998342
1301j4o,0.30718468711773717,0.2955586914204584,0.2411102636540356,0.08377820550994404,0.0723681522978248
0C006lk,0.5605774270330716,0.22987979028891903,0.07035207010092334,0.050287405402136165,0.08890330717494994
1302mlv,0.41345076739709863,0.08456957691627463,0.11786233084753192,0.08447521452114239,0.29964211031795246
0Y02589,0.18360988760374206,0.10963315652169817,0.5606893763499442,0.042085183169573145,0.10398239635504235
1202mph,0.25674707871203556,0.26742488470912906,0.3435687749916274,0.08049902564983938,0.051760235937368615
0A01b11,0.4775010026844697,0.05911205258882554,0.039475371389556965,0.10651245988580865,0.3173991134513391
0802bld,0.15789748148453395,0.1818246349780906,0.503253635572449,0.12542989304692315,0.031594354918003456
0F02sho,0.54400679791775,0.1347465299158209,0.056101114760670534,0.24731897528151267,0.017826582124245944
0K00lb4,0.2882398297606325,0.11433277256773137,0.04898266740562818,0.057116911981341216,0.49132781828466676
13028pm,0.12013113097418793,0.2022021481833428,0.05931766605251916,0.5488367591074115,0.06951229568253858
1301cl7,0.14272783969439962,0.472811501485849,0.16554917876479522,0.1776419674452788,0.041269512609677296
0J00d64,0.37006378123330386,0.07405599797771847,0.03881533641535688,0.03876366047633234,0.47830122389728846
0B027ag,0.4395531534995002,0.15622706350483934,0.058961156036348314,0.09939123757122657,0.24586738938808558
0702fpc,0.1218984408385839,0.12430265505209202,0.43863467874602274,0.20419355468897749,0.11097067067432395
1302nsm,0.11467607653202612,0.5795703089059003,0.16415829657022651,0.07222280478548991,0.06937251320635708
0J01hlo,0.644451381541572,0.12501600670709076,0.06243148026977149,0.04937916211293454,0.11872196936863119
1302ie6,0.18399604729107188,0.15999318584126399,0.04024757832151083,0.0725657471019671,0.5431974414441862
0B00cgn,0.11767280354002636,0.3651618026717749,0.13803946089428643,0.3536191424468761,0.025506790447036246
0F008ie,0.6987172664776897,0.10582213250183005,0.03324633235393261,0.11312505570076381,0.04908921296578377
0M02b8v,0.3065839458451656,0.05893331902707304,0.11861607302101379,0.3180804033152481,0.19778625879149944
0B017go,0.3472021263332812,0.13094384751575305,0.2846541270539136,0.06402354832029439,0.17317635077675775
0802hrg,0.09673245971051403,0.08653410338664776,0.7051768419741011,0.05861208377571172,0.0529445111530253
1001p5a,0.08152144294632796,0.11911530810798143,0.664938635839074,0.083241716958088,0.05118289614852853
1301f0b,0.24624079698368145,0.4494004829307725,0.1111567928436161,0.13175942972058965,0.06144249752134021
1301oqb,0.6043679682422645,0.11784602186909113,0.07259088257939088,0.161327561989344,0.043867565319909554
1302is3,0.2918944567884231,0.14591202505058937,0.2424638106906708,0.06294919985343253,0.25678050761688426
13005tc,0.18528885457907251,0.5205597736934613,0.06577337355419063,0.1683094282928424,0.060068569880433166
0G01m4q,0.4884961897567577,0.17757805947870325,0.11651289640800579,0.17247667493155472,0.04493617942497864
0Y02bv3,0.020570053466852506,0.03928547762585393,0.8993994544566538,0.03424534252884633,0.006499671921793424
0A0020c,0.20957387592643634,0.12706840167610345,0.04807983658700052,0.38253785982367094,0.2327400259867888
0C020c2,0.09929659921057964,0.5238046574682025,0.16150294468192572,0.10992929817262845,0.1054665004666637
0M0020q,0.14621213168639718,0.163832142535084,0.2930210011473959,0.2908822044575926,0.1060525201735304
11000ag,0.06583771688214671,0.0624895068052817,0.7644855450400149,0.06958559280017056,0.037601638472386144
1302fsd,0.17956960825593335,0.07835585253228133,0.05955514679291411,0.07124415577281534,0.6112752366460559
0A00g2q,0.10381586761590116,0.10433749003567747,0.4630616403358406,0.05023412564086162,0.2785508763717192
1301c81,0.35863605389391806,0.10360459326598306,0.07632180523028224,0.18121229978121398,0.2802252478286026
0100uoo,0.03695487774687189,0.07603628965975068,0.8030740018611575,0.05673482659290937,0.02720000413931049
1301dsv,0.527127972200347,0.2983912539335345,0.06786301683928993,0.08258017565892477,0.024037581367903838
0R006jd,0.21559617711525964,0.45040073647475876,0.10330077520469515,0.14165346676079665,0.08904884444448967
