ID,0,1,2,3,4
0F02qrc,0.4847048393988309,0.19073206824316027,0.17597642504288347,0.14042682259130607,0.008159846601016341
1302oal,0.4417349554699649,0.24367640873644164,0.1372002440432975,0.12996688262020573,0.0474215062740343
13019db,0.16623089464016105,0.28012299262636914,0.29935065105498554,0.21681851968376,0.03747693342655657
0W0291g,0.33774234259019165,0.09107377833594488,0.028368172497849373,0.044663557906067526,0.4981521549020467
1301j5u,0.4798972637860118,0.26652285682921545,0.05332638919608726,0.06517566885280376,0.1350778242385037
0G00v22,0.34650936697878965,0.27112557648000135,0.059835362132757086,0.14256027020188344,0.17996942159886525
0B02gv8,0.3760319207442071,0.08456860262886287,0.15145529723342416,0.21970836435886404,0.16823582350191613
1301qv8,0.12186215895689545,0.21792731529132445,0.49694911447493867,0.10710049943916727,0.05616090563661802
0A00e04,0.11729412147754714,0.6076801018063616,0.10093480565985782,0.10946287500094948,0.06462809996683884
1301mu0,0.20085098114077626,0.20962443079421306,0.06687455350097567,0.41837299383763793,0.10427703641126908
0601nug,0.041224731905639106,0.047549279624284665,0.8646999043277506,0.039632833003443724,0.006893246120487125
0H01tsg,0.0931258403175472,0.2997632317326371,0.1503478626335429,0.4479943892186258,0.00876867258190432
0K02hh8,0.31737589065094307,0.2180650439312719,0.16997033312452253,0.06395040438873723,0.23063833006208911
130254f,0.12403473002379574,0.323037679305906,0.06021560606485855,0.4405073637995593,0.05220461720476636
1301hni,0.15236247677353626,0.40707085815230015,0.2428834711457656,0.15577127047080574,0.04191192023870849
1302ckn,0.34526029167662525,0.21567704669130755,0.06433402105391686,0.27747248158097715,0.09725616096847255
0F02ani,0.1418128624382909,0.6062887694621995,0.07989309539891006,0.11841978593694613,0.05358549493600895
0B01mh6,0.17462262203270773,0.18606401309980825,0.39862497346080267,0.07907196021321103,0.16161643796108097
13000jf,0.4595264925095562,0.19911944140212232,0.23209841163970701,0.05623682894360294,0.05301882892762198
130270h,0.5324829663619803,0.20057844757333476,0.057038956473922105,0.09029779153136228,0.11960184341450521
0H027kj,0.33200537645887895,0.29515115873527,0.08527103817331566,0.12855665494877874,0.15901576643730614
0Y030tm,0.05754020693518238,0.07155335762899831,0.7322898792320577,0.11176888309836129,0.0268476731286834
13024l3,0.07178048893895983,0.30506802635598923,0.1266409286096109,0.4508724739767249,0.0456380807527753
0B0119v,0.3082945430413199,0.2703248069436881,0.11894832280494642,0.1976886117000465,0.10474371892484839
0M0249t,0.4109853810962953,0.07440094888290809,0.030337322799430445,0.11657331804977948,0.36770303109632
0B00id8,0.19499764874543207,0.2382208257522739,0.41086562815776073,0.13073271688800694,0.025183178892680434
0C021tr,0.38327007249323347,0.17077656325534052,0.05258142514940089,0.3299124319672019,0.06345950808166781
0R008j9,0.21801233064154157,0.07376877775761416,0.04418893516645183,0.031214216859029427,0.632815739043733
13002gs,0.6273279734336159,0.13431576983828747,0.07168797608000743,0.1265207807901093,0.04014749282649445
0K00a53,0.5073964765593743,0.07426825641568671,0.09832386720481917,0.08514795752600504,0.23486344270544887
0M026e8,0.21277027325774145,0.08259364869481806,0.05975727721025519,0.0692223902684741,0.575656414412357
1301q0t,0.24190167738530413,0.3446208542873239,0.0752236026129925,0.1559146878319001,0.1823391738389872
0G01rk7,0.5362453663236442,0.1774854093229487,0.14925759115991147,0.08778675404286296,0.049224879616293835
12030o2,0.2920381577969877,0.08142650317716485,0.03408319468293605,0.17577871933261258,0.4166734236986861
0G0112e,0.5609839965479324,0.09789519072467233,0.06732963689655673,0.2530522303182355,0.02073894218021433
0700lci,0.06582614528324203,0.06428532033310858,0.804899905898682,0.0380448546890214,0.026943788742703097
1301c9p,0.15762047293908776,0.0771688509909536,0.39530484794050547,0.35951004867612757,0.010395764930514202
0G01n62,0.5141698514955948,0.16882233298249122,0.04152844265877338,0.22395595440564833,0.051523412714336456
0W01dcr,0.2511149927400633,0.10047934541499665,0.030184791831966838,0.036885323822069924,0.5813355389421091
1301quh,0.4137229848640219,0.10550528125767442,0.0690629432324839,0.04144279800768474,0.3702659968290867
1301s8a,0.17085580848760865,0.26442785220999876,0.13812109426754687,0.35588750595646124,0.07070774278815269
0A01fjn,0.16023382389448398,0.056203819022746175,0.7026872006330461,0.06849057445905793,0.01238457854477219
0T00nsl,0.11017030581876688,0.29633659666054013,0.05284379857576029,0.14365852612713959,0.3969907785454268
0M023ha,0.41287891327792425,0.12034768978454576,0.15738625225987463,0.07066494920539286,0.23872220751736772
1000pb2,0.08406577918821014,0.1875684813190459,0.6036517874928187,0.07422531056298876,0.05048864368569231
13019dp,0.2635651697201907,0.08520468827722805,0.451104389654856,0.050816860415814444,0.1493088888585463
0R015sp,0.02735418238000617,0.03776063237964208,0.888757741448096,0.03356549712075205,0.012561941749151366
0F027v6,0.24332946659521398,0.07351564956300632,0.3589728775616903,0.22386735508915562,0.10031465007334667
0F02dj3,0.4190439005205151,0.25032408741991,0.0796242991791804,0.09890900899974205,0.15209870799399372
0G02hvg,0.469070447218943,0.29357641062754425,0.05864527314580268,0.10351408477556234,0.07519377867525631
1301lhp,0.22896779688251048,0.4232964145682284,0.08383362707986651,0.16422420214461073,0.09967796336051496
0302kvt,0.15296702455921835,0.1951447336647807,0.4244233885888894,0.0914523108866794,0.13601255015458577
13027oq,0.548671142496919,0.10014103672347673,0.05920758982518621,0.17855006184776517,0.11343016747683834
0w01had,0.08810378326315974,0.08708451217910282,0.5234635155796113,0.2923150429745591,0.009033150627195405
1300nvp,0.3940241971761661,0.22887756293014788,0.046922620414568406,0.09714263531447168,0.23303298399390343
0F001pb,0.4353787422432305,0.2246328359890597,0.04745589702627677,0.04773170472085688,0.24480082540672493
1302j63,0.3755756593095866,0.10581601381996195,0.07229170441292011,0.07986967728999984,0.36644693144604545
1301fki,0.05722934081000351,0.07301086698152548,0.025556319738247964,0.028992553916605705,0.8152109192744221
1202v5a,0.591740098033017,0.1340459848070118,0.07411506419748869,0.15057453538302382,0.049524321196094616
0202dsj,0.03881468276311937,0.05559230369600054,0.8424112591708541,0.03356880507802454,0.029612938513882872
1302n31,0.299598425267029,0.05524238831009527,0.03977414039121685,0.030972625145881692,0.5744124253212008
0H02hr7,0.12034784971095037,0.22712737744861095,0.0631388207254151,0.25527987852941936,0.3341060701707548
0T00oj2,0.11294960521620645,0.3928970217980229,0.10788754202335896,0.23497894186135054,0.1512868916233932
0H007us,0.6224056289086408,0.12408474618084704,0.05882091329036783,0.1465160383055094,0.04817266674881067
0B005e2,0.2654056849501215,0.4208725944132568,0.10419523258599557,0.18898887392000963,0.02053761517059333
0000p01,0.02607654182842773,0.09003759432350526,0.8125620358169996,0.06307232799492474,0.00825150537705928
0C0283q,0.144575155676589,0.33389154829665146,0.123684675954373,0.0796653650096426,0.31818324755007515
0W02i9c,0.17205467904111482,0.083900949505034,0.019103798683374026,0.10541672868307637,0.6195238493183293
0G0030n,0.1639049632749679,0.2246310771970431,0.17002965823503957,0.40847359062087535,0.032960711029081005
0K01phn,0.17106261735679298,0.11806355753156889,0.42973581022191304,0.07869809240492495,0.20243992000127325
1202v82,0.344604874773854,0.31530152553995466,0.19044565071555922,0.09599785243461824,0.05365008940751563
0R00uic,0.1341132937482047,0.3409710577804956,0.06869702679631207,0.3874393881813788,0.06877923824335395
0T01sdr,0.11671964369650331,0.27838302970486606,0.05335972674634243,0.4184855441418766,0.13305204935413498
130236b,0.41708200042540106,0.13754470005205416,0.06108633760601911,0.3336352230052784,0.05065173394419349
0R020pi,0.10259669410985334,0.3265611864608744,0.15258642715475682,0.3470401768895459,0.07121551550138484
1202osk,0.12843772368669265,0.281625804953382,0.2360331003751447,0.280459052513291,0.07344432080367644
0J02ace,0.12018886651555241,0.3767721253027271,0.10070165685235913,0.08836680060073188,0.313970555276588
1302had,0.3887856578690928,0.11279693296605073,0.17546735424092466,0.034669703794063866,0.28828036047413774
1302lq4,0.3828080279765211,0.14164427085053027,0.08770626614257396,0.06461954283962573,0.3232218898546815
1301j60,0.2777544129813838,0.3995452665436562,0.049872664722822646,0.20601932273291163,0.06680833065987515
1302jtq,0.2482891230491336,0.09575411123637168,0.03185006020003678,0.08106187259652506,0.5430448263249451
0C0285c,0.028111624616493098,0.0786792788682065,0.7723831679742883,0.11172234790798538,0.009103583518186409
0G02s7s,0.07573140103838209,0.41862585559908544,0.16451077551317436,0.2771159160569374,0.06401605792362766
1000euc,0.12474728367531208,0.3145800649803472,0.30039413313711727,0.05972008504025081,0.2005584452120779
0Y00lj2,0.20031513295426018,0.13729070914827665,0.29384692094274967,0.10103749597672432,0.26750974575877834
1302oau,0.4798009366188651,0.16314967919972836,0.03718134220140641,0.06564202296809271,0.2542260278323082
0K021vf,0.18058985099107294,0.19498765020149128,0.24066017147756866,0.33166221225656467,0.05210011808457872
0C01q1a,0.52244386764203,0.20169396762867225,0.13319206421757596,0.06986800314453046,0.07280210531447728
0C01mkr,0.181099260345083,0.49062611037272424,0.20345423287976427,0.08165421607705034,0.04316618232772162
1302vl3,0.1054417625065796,0.09200288982930044,0.5233209981870626,0.07828246908584391,0.20095187682114346
1302a9c,0.48830120947241296,0.10186147807407858,0.03105642739620397,0.35598567727295477,0.02279520337996995
1302lpp,0.48938601023650746,0.13555007310531153,0.08646790590911316,0.15405599516215723,0.13454001100790786
0M009e1,0.42166144494593455,0.08396241245183922,0.06844197040677392,0.39943500590214054,0.02649916997882674
0M01glg,0.5432891582312847,0.15446463838854813,0.09789712999064352,0.15426505923761566,0.05008399911880933
13027no,0.07497559262506295,0.6453741909637298,0.08508061503682132,0.1841852131725175,0.010384385453011588
0B02e6a,0.5266049404302107,0.17993318486371007,0.11779092048375017,0.10187608868544071,0.07379486150115719
0F00atr,0.4758546964721486,0.14414252927191068,0.2004313514025332,0.12991629469129315,0.04965513002475949
0G00n0o,0.29856625436500767,0.09009107513013731,0.0756318277004395,0.49933170482791567,0.03637913945109394
0F02app,0.11032158475805748,0.33577440074981424,0.3902218581526091,0.12265242054752229,0.04102974352197421
0F021ds,0.4951723956784456,0.07735741392322815,0.07506497406933166,0.21062545472235703,0.14177977349652235
1301ija,0.3973312916629218,0.31017684718827065,0.10460892476214996,0.12342029489962719,0.06446264393951306
0H0148p,0.48051902058104656,0.15257797236606446,0.10709981243612665,0.06677554013982959,0.19302765855146892
0Y006cl,0.10070553242903424,0.40285636037953515,0.30503692614382694,0.057840930666164886,0.13356024606243017
1301hlt,0.27536029039839727,0.1274686241735449,0.07208041780888279,0.036049257955876934,0.4890414063571029
1302eeq,0.11852009528713522,0.12101723180835418,0.22339058578238652,0.07027419807647631,0.46679788808328115
0301ve2,0.15160863491914348,0.18228663367512632,0.33511345172973134,0.08928784502169806,0.24170343751035667
0J02066,0.1549096895990084,0.07563221811265844,0.5708420941406944,0.1376996276180328,0.060916366649095194
0A00utd,0.10290592236750176,0.09400514471883649,0.4059859694063418,0.32689927759918225,0.07020369046240196
1302ao4,0.3468836592210943,0.08814075814123624,0.07473879758649675,0.033643238992861355,0.45659354238831823
1302ko4,0.43606770564345587,0.13611710987125994,0.07261646726952639,0.11684900586889616,0.2383497036479283
0Y01tif,0.2627378745884544,0.1552275487239465,0.41525669258521747,0.07790043798315194,0.08887743765971627
1000n4n,0.18372758316549997,0.24770019804842255,0.09873247638855247,0.44184932736605004,0.027990411461405004
1202unf,0.24696028612892937,0.12229989939615556,0.25033892226958654,0.10940653410306453,0.2709943637833316
1301sii,0.34901153633277726,0.18331171543729538,0.03678148194084425,0.36679212579477155,0.06410313603948525
0C01721,0.08895974746306877,0.5220411096843488,0.23381114311946333,0.11041072494660646,0.04477726334288644
1301v3h,0.29598960773570177,0.315691770071016,0.06924457351502916,0.12022036939313481,0.19885369007293804
0K02st1,0.13955463456888145,0.4186423429723955,0.126009593068325,0.16517327958712236,0.15062014998954024
0H02cde,0.31453810258921516,0.09080222191553144,0.04542624226384811,0.027899887054317566,0.5213335472083334
0A00tc0,0.5331391889273058,0.14342797518818712,0.10987457956101167,0.1431516763764339,0.07040658845314096
1301tv6,0.18281486573813763,0.4563121170730362,0.07454510145978883,0.2502861373978548,0.036041780009503324
0801le9,0.050348504439744424,0.07984000527868403,0.7368077063240268,0.10020646301969083,0.032797319478781756
1202qag,0.08621185945264842,0.3802706231917017,0.07700896187122434,0.28554986850249786,0.17095868151816854
1301mbg,0.22548976634351556,0.35783809603725286,0.07423008328214059,0.1413930901838759,0.20104897298525737
0R00aba,0.23467861629322415,0.243275613654732,0.054145252788669496,0.1845730323277623,0.2833274923085824
1302451,0.44475481347889956,0.23324986683924545,0.08640968730786576,0.08140387471167437,0.15418175756918256
0B02erj,0.14529160171264388,0.32139555467535086,0.323910749646678,0.1711558372128682,0.03824626157981431
0A0270f,0.3004860410584732,0.13505991257586258,0.06016487608130288,0.0812854219976207,0.4230037539212421
0M0118n,0.24373505674523702,0.07874023962038308,0.33627998513933754,0.05776811309745852,0.2834765964879311
0U02cc3,0.06365347189182494,0.22496667657506042,0.568621854678738,0.08871971230948061,0.05403828574591401
10002n3,0.29637788648839264,0.15273730737297167,0.2939991272041913,0.06574138934919682,0.19114428499072292
13023ef,0.21605652768664574,0.43323101102914513,0.05989849493597999,0.22321843799149604,0.06759552782898355
0B018f8,0.26583774788590736,0.06926137493444853,0.08681376020230455,0.48956584846263584,0.08852126029772225
13007d1,0.5293964184903439,0.16272492002069347,0.09405276147018081,0.1653638396682063,0.048462059388208724
0B0222n,0.3922602679214995,0.1465374842435575,0.0968936141979827,0.34455995225240144,0.019748684954628754
0Y00g3k,0.0856020236383146,0.21553862586868824,0.5021484198124859,0.14099664760115616,0.055714283602253854
0C00lp1,0.08758588652617263,0.1830758525443732,0.4256547564780003,0.2337095989470345,0.06997390375818953
0601mh7,0.038407462983735235,0.08146587642319401,0.8124566947500381,0.041258771701966596,0.0264111812810534
0A00cnp,0.18503899054441755,0.21589756986453001,0.10923863175273772,0.2939489451184209,0.1958758546484315
13023fm,0.37370528232930295,0.15447349045792058,0.027044947545162217,0.2662585631569204,0.17851772178042738
13000j3,0.575621648112301,0.17941883595731434,0.11911761131308354,0.06694490988993151,0.05889700279883192
0301kjg,0.040472260360475215,0.12720652193576837,0.7228115036215306,0.08877375869555722,0.02073595513379874
0T026cp,0.03842475178593035,0.03844610891757698,0.021727114193351285,0.041709236444501474,0.8596927883642062
0M024pb,0.0970936821977594,0.3308306463819458,0.10804420438205523,0.4068947857603229,0.05713667568222011
0G003je,0.1279632346781017,0.375809559691438,0.0956273146331651,0.3758553606844949,0.02474454122479649
0M00pnl,0.44459181771468725,0.06805648093990971,0.04063102552543918,0.17531974683697643,0.27140091940588684
0A015h2,0.18420451034331753,0.4006083572271428,0.20860016403977338,0.11192042403367894,0.09466653951320987
0T02qea,0.12094780100688733,0.14645278178288546,0.08890945067493125,0.04622251825101002,0.5974674408647493
1301ii9,0.6455519983082143,0.16043551440257142,0.0641161996720962,0.054042283652441486,0.07585401695662647
0Y00nr6,0.14857112500183,0.4632193821889014,0.14262146047510924,0.13999362882071248,0.10559440556235651
0U00lcp,0.06810378556338975,0.0536782951094255,0.045927010757626674,0.03764606356924741,0.794644842221865
10004fs,0.14601285960629015,0.13006334803116107,0.4319377244773634,0.08605123583817359,0.20593482900469137
1301qm4,0.3243500015839619,0.14308803373547568,0.11863288912102934,0.0828996363679119,0.3310294354663308
13016if,0.3023906862754445,0.14226887363455423,0.048888588497720806,0.48661199998671767,0.019839848555481276
06008be,0.051594723223787706,0.13889229972454087,0.7204681736389792,0.08171447841000122,0.007330328840515989
0A031kn,0.3192379305598445,0.08830659842161279,0.14744040169112665,0.36923911122131203,0.07577595903742655
1301v4e,0.09641754144322862,0.32073005838850327,0.24565993557300975,0.13759227054826897,0.19960020079907798
1302m1r,0.12166052499768487,0.07148271384376009,0.0474227636426107,0.07030141344461358,0.6891325856652505
0M01e0j,0.11277801532342516,0.4014987539262551,0.17741454137751494,0.2978598349304915,0.010448844104147589
1301rkq,0.1863365156046753,0.09355359581340073,0.030375698802977164,0.06181921044290817,0.627914985166506
0A01kc4,0.2153857980818924,0.37807363523185666,0.1312931258086763,0.2336379054677678,0.0416095306600617
0C00mbq,0.29328572520421314,0.2923617357384466,0.286795410855775,0.10397263114494557,0.02358448915492978
1300olo,0.31185933360655166,0.1477614781902849,0.43726345079066975,0.08541821486494994,0.01769751934030154
0H015g4,0.2188465940393753,0.14256339848368665,0.11007774030727771,0.42028958943596784,0.108222684082208
1301rlq,0.5155240732269312,0.06217519808030895,0.04207613316585861,0.259769588580007,0.12045500769195223
0W029bd,0.11635624455209514,0.04871442725980741,0.039424981973718264,0.042231209404134946,0.7532731373156807
0H014nv,0.43822114409587715,0.08159417114781711,0.07346893388859489,0.295998532975232,0.11071721376361546
0H02utm,0.12498268325260847,0.46997572484937766,0.06516851918805966,0.30995660760858046,0.029916464080799406
13022k8,0.32362913176719177,0.2075982362351801,0.08712082143686352,0.08574923066285822,0.2959025825948613
130234l,0.6316333625509358,0.1550889110844442,0.11300847516161117,0.0845968664112076,0.01567239579886977
1302g47,0.11102543741200928,0.34502777581592936,0.10189105099957188,0.33008858020389753,0.11196715597216499
130235b,0.10262980095289945,0.33036922268284924,0.34512141107772665,0.2118285215294422,0.010051053608729009
12030jp,0.5633862604142983,0.07908733485436728,0.06392127808059414,0.07861619034354159,0.21498894011009917
0302jej,0.16104708524131783,0.1948006756026239,0.21349285509323163,0.4219461178253273,0.008713269295341755
0M00m5a,0.574625141321271,0.19086193112633143,0.04311345933793188,0.10718403157686246,0.0842154448487639
1301t9c,0.5193630592328202,0.1921431307048787,0.04310850331514094,0.061819213057796765,0.18356609982445077
0C0060i,0.1505766656729048,0.08135885279886107,0.21695393085392833,0.2343410830330566,0.31676946788960186
13021j5,0.22773249496939013,0.16033713934125288,0.47598325748576414,0.05959241780152942,0.07635468286223106
0C025sk,0.4719372020970728,0.13357095466581523,0.040269662670435295,0.24795778760013015,0.10626439647452807
0H00bg5,0.2057224917325838,0.17022336925551845,0.13472927047903227,0.12224179876979938,0.3670830701666392
1301tch,0.14041030447500447,0.506762548123351,0.08770251741335355,0.06933203367915296,0.19579260424090195
0U02cco,0.07610990479182689,0.06748538838179871,0.6938856617731856,0.09745113702920255,0.06506790656491412
1302phc,0.21997784741617782,0.34281591523702626,0.1398333950148507,0.26088167503665394,0.03649116318194994
100021l,0.08800997956117651,0.1378498714836712,0.5386182711757753,0.21919174700277436,0.01633013632185238
0C00rvg,0.10499392097461252,0.5400036062131945,0.11830224178143056,0.22802420998979137,0.008676021943189803
13025s8,0.1262165339326116,0.1232344846447413,0.04281570124575581,0.040323593189170566,0.6674096927497941
1302aad,0.19968140962779463,0.09065815064196966,0.029748826499687093,0.0757197210766184,0.6041918947849164
13022k2,0.49133764569184996,0.1871456465659031,0.13745271758913274,0.07844702856666982,0.10561696323954188
0F023au,0.3392827229445353,0.12202775158394341,0.08185284750521185,0.43023494667238565,0.026601739953283358
120316t,0.06682695329444058,0.5522818820092916,0.10711940590195676,0.1421828136760511,0.13158894328083795
0K0244h,0.24863999770890882,0.059080148773359376,0.0269600912681887,0.5405931878207015,0.12472657438809617
1302fa9,0.10972593055823014,0.4189797094833612,0.29980660869818376,0.13302379250659646,0.03846395141703783
0102fd2,0.02016947704939367,0.03737226289168673,0.880067967623185,0.05594635504830832,0.006443948394494803
1302dio,0.4039325255863293,0.1947804890820582,0.11771320598975388,0.10417577745048154,0.17939800007529802
0A02k6i,0.12283652974404652,0.07808805930242543,0.03326581112987759,0.1233987101457639,0.6424108848311285
1301nd3,0.4242632018431019,0.28797361524575593,0.16198458740103347,0.0734525905039832,0.0523260065428077
1302edd,0.1116584338220702,0.38451367585975565,0.058685847669448704,0.4211401143389664,0.02400193555758283
0M01n5v,0.09878724441212255,0.4430672228277643,0.1530623052524558,0.20770764425441424,0.09737557704054547
0J00841,0.5153516345228805,0.06169826025122882,0.026446522370257842,0.18644438258860233,0.2100591967668099
0F00u8e,0.30072473209251516,0.17494633695354608,0.04187790017771645,0.4281229252192381,0.05432811342860009
0W01dd7,0.042679347359345865,0.14654753637297574,0.6694136660122176,0.10264354712673085,0.038715896772453316
0A00hb4,0.47226976220048256,0.1706091193308205,0.08839974316576539,0.23507521141239274,0.03364616494603767
0A01612,0.5982891449263887,0.11362631960706222,0.06427237238337297,0.15793921807003933,0.06587294355406467
0A00edq,0.5676433043437273,0.07960910420052666,0.043792051677472375,0.23368589768075843,0.07526963308696921
1301qve,0.11494906066116291,0.4033981453468766,0.09485598606578566,0.2315726418982786,0.15522416250439242
0A01bft,0.5785267428802598,0.22062244683592752,0.06348906887531314,0.06835217676914059,0.06900956722377889
0M0053r,0.6861232900480501,0.14592523374711386,0.05511122235701406,0.07347698197667231,0.03936327870860959
0S01f4a,0.14301888823403597,0.32581653438954405,0.20375080300838916,0.24334613987713408,0.08406763960540983
0B006ca,0.48593051905832574,0.12031458717987596,0.06744247187807599,0.2742897263269719,0.05202270118349091
0G00b5t,0.10247253122478706,0.6388404990664187,0.06581037231278686,0.14613645549955617,0.046740141399745784
0U00d54,0.07768865135484618,0.05939140211628897,0.02009382403771762,0.023277560430409634,0.8195485622634943
0H023dk,0.2565906369339219,0.17461220357499724,0.15925492526324123,0.31954937437258346,0.08999285845827223
0G018t8,0.4400552614570148,0.18366928390043993,0.08722526522352944,0.12476883232599861,0.16428135844343494
1201tab,0.16776952355853242,0.36865437006914115,0.15150749044099548,0.28678702322470934,0.025281590510252486
1301j4o,0.299768639693175,0.3026080615607544,0.21240408560725715,0.09186683588347448,0.09335237477181198
0C006lk,0.5506369375722225,0.20343810188426267,0.05921586457630246,0.05163908867341031,0.13507001053014797
1302mlv,0.4099961333010089,0.122707312849607,0.07302324369171026,0.08667809126568048,0.30759521949735297
0Y02589,0.18649446519117263,0.14466039509943834,0.5335051650951292,0.05271999416344872,0.08261998274807326
1202mph,0.24401921740308954,0.28742620367021154,0.3420221196402845,0.09348765062783979,0.03304480962482178
0A01b11,0.40667200595842234,0.06153991547923046,0.03126509804690018,0.08237878370808856,0.41814419596140706
0802bld,0.12078735638099253,0.17895921182824054,0.5446086195022994,0.13575180131826975,0.01989301667709511
0F02sho,0.5552559748873382,0.11110010236479315,0.0442742001506572,0.2739486363596718,0.01542107547300282
0K00lb4,0.3247904728598316,0.1271319506610188,0.04702498492934563,0.05722290671730283,0.44382967711028476
13028pm,0.1943603156673276,0.19430863097920925,0.06269444092269397,0.49859679945207613,0.05003980132939978
1301cl7,0.11734951959708478,0.4791957995247524,0.2264516199389634,0.14657482863235127,0.030428221895437868
0J00d64,0.344824169961033,0.06616446774497345,0.03337892633484953,0.034049424961065354,0.5215830053946211
0B027ag,0.36530259158190354,0.21526300104914847,0.05757247183697932,0.10306425533273961,0.2587976813478602
0702fpc,0.13322024132735988,0.1690730983542984,0.412737780181345,0.1972703654764841,0.08769851805983994
1302nsm,0.13390747075959766,0.5654932615735025,0.14369514627463345,0.0755486624084096,0.08135546662070173
0J01hlo,0.5701409764525632,0.16696591173062342,0.06822654239958532,0.061983954404681886,0.13268261614565519
1302ie6,0.2205879776402289,0.14600252515320072,0.03486116629974454,0.07042565851863004,0.5281226758874463
0B00cgn,0.14569057915023717,0.38094119358663103,0.12999170217446948,0.3267460918416952,0.01663043238549373
0F008ie,0.6869857033133451,0.08592891987109365,0.0260614607626853,0.12366907366487448,0.07735485132093717
0M02b8v,0.33033739932189443,0.07157242978459297,0.09790722260256092,0.3046197647537564,0.19556318033965434
0B017go,0.3243180652244575,0.1555066259396239,0.24434992951577092,0.07054083455732497,0.20528453960950444
0802hrg,0.08603708396905344,0.10682785182646116,0.6944500884648301,0.06882884049029338,0.04385613370103797
1001p5a,0.07756092428681587,0.13812903127143797,0.631169734208811,0.1153337009491703,0.03780660706411265
1301f0b,0.2923305648405129,0.41030390823469765,0.10888620163291764,0.11605457190723455,0.07242475580607598
1301oqb,0.5571108879768402,0.14941112329017814,0.0643296642592517,0.17380797663821984,0.05534033369492902
1302is3,0.3307835476558638,0.15765891267828785,0.17465829341391217,0.07309864733276851,0.2638006000988428
13005tc,0.19816288128344467,0.4794013705338348,0.08215978366785973,0.18834085246759416,0.05193511026223164
0G01m4q,0.4803551928677335,0.2046424458328931,0.12695860292054095,0.1639783986115112,0.024065355954719328
0Y02bv3,0.013537374282765942,0.031114623914517227,0.9233653616565867,0.02731512260454086,0.00466750692839237
0A0020c,0.24825084914225737,0.14846921183041784,0.03609627796174807,0.3579707316624609,0.2092129247309808
0C020c2,0.1402757778348417,0.49032041173366336,0.17272621041825287,0.12413302384712584,0.07254457662013598
0M0020q,0.2116061501870436,0.15508361868912127,0.2356933276351917,0.29541426646533936,0.10220264037606526
11000ag,0.05993445307148525,0.0702094317220668,0.7704116956609228,0.06708111795843995,0.03236329289086069
1302fsd,0.1952296548984197,0.11061028183622297,0.08235384933325524,0.09591418649432742,0.5158920325290047
0A00g2q,0.12193097280223589,0.14158025248136547,0.4377445410750058,0.055565720713500674,0.24317851677735874
1301c81,0.32097284644835344,0.1006633449620519,0.065584694538111,0.14216013147004064,0.37061898185190695
0100uoo,0.0340636356203244,0.06550429599727371,0.8291881837821446,0.04817725109626667,0.023066631001061072
1301dsv,0.5617761043676961,0.21516979873323866,0.06501068661799472,0.1392123871062088,0.018831025625404167
0R006jd,0.2259816399040265,0.402643064811151,0.1367099602110739,0.14777680733039228,0.08688852226407515
